farmer_id,name,location,product
F5258,Manoj,Karnataka,Soybean
F2497,Unknown,UP,Rice
F6630,Unknown,Punjab,Maize
F4546,Rajesh,Punjab,Maize
F1120,Amit,Haryana,Wheat
F9931,Manoj,Haryana,Potato
F6747,Rajesh,Unknownx,Maize
F2121,Unknown,UP,Rice
F8541,Rajesh,UP,Soybean
F9684,Manoj,Punjab,Potato
F5640,Rajesh,Karnataka,Maize
F2794,Manoj,Karnataka,Potato
F3117,Ravi,UP,Wheat
F1941,Ravi,Haryana,Potato
F3258,Ravi,Maharashtra,Maize
F4523,Rajesh,UP,Rice
F9831,Unknown,Punjabx,Wheat
F3533,Ravi,Maharashtra,Soybeanx
F3024,Ravi,Unknown,Maize
F4844,Unknown,Maharashtra,Rice
F7725,Ravi,Haryana,Wheat
F8401,Sunil,Punjab,Rice
F1801,Sunil,Unknown,Rice
F3175,Rajesh,Unknown,Wheat
F5337,Amitx,UP,Wheat
F5271,Sunil,Karnatakax,Maize
F1825,Amit,Maharashtra,Potato
F6854,Unknown,Maharashtra,Wheat
F8671,Manoj,Karnataka,Rice
F8748,Unknown,Haryana,Maize
F1627,Rajesh,Haryana,Wheat
F9079,Amit,Haryana,Maizex
F8006,Unknown,UP,Potato
F1590,Manoj,Punjab,Wheat
F8178,Rajesh,Karnataka,Rice
F5020,Sunil,Unknown,Potato
F3385,Unknown,Haryana,Rice
F5321,Manoj,Karnataka,Wheat
F6735,Amit,Haryana,Wheatx
F2610,Unknown,Maharashtra,Potato
F1886,Sunil,Haryana,Rice
F3226,Sunil,Maharashtra,Rice
F5567x,Ravi,Haryana,Maize
F3885,Rajesh,Karnataka,Wheat
F4872,Amit,Punjab,Soybean
F7161,Manoj,Punjab,Rice
F8033,Unknown,Unknown,Potato
F6987,Ravi,Karnataka,Rice
F2953,Sunil,Punjab,Maize
F9701,Amit,Unknown,Soybean
F7033,Manoj,Maharashtra,Potato
F3958x,Sunil,Punjab,Soybean
F6225,Unknown,UP,Maize
F4605,Ravi,Karnataka,Soybean
F5977,Unknown,Punjab,Rice
F9547,Amit,Karnataka,Soybeanx
F1946,Rajesh,Punjab,Soybean
F8219,Rajesh,Maharashtra,Wheat
F2705,Sunil,Haryana,Maize
F4504,Unknown,Punjab,Wheat
F9602,Rajesh,UP,Soybean
F7290,Amit,Haryana,Wheat
F9859,Ravi,Karnataka,Maize
F1370,Amit,Unknown,Potato
F6852,Rajesh,Unknown,Potato
F3441,Unknown,Punjab,Rice
F5044,Rajesh,Unknown,Potato
F2273,Manoj,Karnataka,Soybean
F7108x,Sunil,Punjab,Soybean
F8346,Ravi,Haryana,Rice
F8441,Unknown,Karnataka,Soybean
F8720,Amit,Maharashtra,Wheat
F7706,Manojx,UP,Maize
F6951,Unknown,Maharashtra,Soybean
F5387,Sunil,UP,Soybean
F1020,Rajesh,Haryana,Maize
F7513,Sunil,Maharashtra,Potato
F8467,Amit,Haryana,Wheat
F8483,Manoj,UP,Wheat
F3821x,Amit,Unknown,Maize
F5567,Ravi,Punjab,Potato
F2053x,Unknown,Karnataka,Maize
F9506,Rajesh,Haryana,Wheat
F2862,Rajesh,Punjab,Maize
F4529,Manoj,Punjabx,Wheatx
F4130,Manoj,Punjab,Potato
F9740,Sunil,Unknown,Soybeanx
F8273,Ravi,Maharashtra,Maize
F5674,Amit,Unknown,Maize
F7817,Ravi,Maharashtra,Rice
F6596,Unknown,Maharashtra,Rice
F3208,Amit,Unknown,Rice
F6139,Rajesh,UP,Wheat
F9068,Unknown,Unknown,Wheat
F8202,Rajesh,Unknown,Potatox
F5877,Ravi,Haryana,Soybean
F1998,Ravix,Unknown,Potato
F8075,Sunilx,Maharashtra,Soybean
F2692,Unknown,Unknown,Soybean
F4157,Sunil,Haryana,Maize
F7165,Rajesh,Haryana,Rice
F8797,Sunil,UP,Wheat
F6668,Amit,Karnataka,Rice
F3878,Ravi,Haryana,Soybean
F4250,Amit,Unknown,Wheat
F4666,Rajesh,Haryanax,Wheat
F4004,Manoj,UP,Soybean
F4070,Unknown,Punjab,Rice
F6293,Sunil,UP,Rice
F3283,Sunil,Unknownx,Soybean
F9993,Sunilx,Karnataka,Maize
F4488,Rajesh,UP,Maize
F2312,Ravi,Unknownx,Wheat
F7837,Unknown,UP,Rice
F7643x,Unknown,Unknown,Maize
F7633,Ravi,Haryana,Maize
F1629,Sunil,Haryana,Potato
F9693,Rajesh,UP,Maize
F4895,Manoj,Karnataka,Wheatx
F2731,Amit,Punjab,Wheat
F7434,Amitx,Maharashtra,Potato
F4389,Manoj,Unknown,Potato
F5376,Rajesh,Haryana,Potato
F7323,Amitx,Karnataka,Potato
F9749x,Manoj,Karnataka,Potato
F7293,Sunil,Karnataka,Rice
F6951,Rajesh,Unknown,Soybean
F5375,Ravi,UP,Rice
F9027,Rajesh,Maharashtra,Rice
F7431,Amit,Karnataka,Potato
F5804,Ravi,Maharashtra,Rice
F3222,Rajesh,Haryana,Maize
F5460,Ravi,Punjab,Potato
F2610,Rajesh,Karnataka,Maize
F1698,Unknown,Haryana,Wheat
F6933,Unknown,Punjab,Maize
F3701,Sunil,Unknown,Rice
F4087,Rajesh,Maharashtra,Wheat
F1741,Ravi,Haryana,Rice
F2948,Amit,Unknown,Wheat
F8850x,Manoj,Haryana,Rice
F3914,Manoj,Haryana,Potato
F4341,Sunil,Punjab,Potato
F1862,Amit,Karnataka,Wheat
F5959,Manoj,Punjab,Potato
F5295x,Sunil,Unknown,Wheat
F5728,Rajesh,UP,Wheat
F8475,Amit,Unknown,Wheat
F3858,Manoj,Karnataka,Wheat
F1531,Unknown,Karnataka,Rice
F7159x,Ravi,Maharashtra,Wheat
F4317,Ravi,Karnataka,Rice
F4752,Manoj,Karnataka,Maize
F1535,Amit,Punjab,Maize
F5081,Amit,Haryana,Wheat
F4038,Amit,Maharashtrax,Potato
F1483,Ravix,Karnataka,Maize
F8233,Unknown,Maharashtra,Potato
F2958,Ravi,Karnataka,Maize
F7597,Manoj,UP,Maize
F6596,Ravi,UP,Maize
F4388,Ravi,Maharashtra,Rice
F6250,Amit,UP,Soybean
F3765,Sunil,UP,Soybean
F1382,Manoj,Punjab,Soybean
F7469,Rajesh,Haryana,Potato
F5192,Amit,Haryana,Potato
F4273,Ravi,Punjab,Potato
F1469,Ravi,Punjab,Soybean
F2216,Amit,Karnataka,Soybean
F5305,Unknown,Unknown,Wheat
F6045,Manoj,Karnataka,Maize
F1268,Amit,Punjabx,Wheat
F3099,Ravi,Unknown,Maize
F3695,Unknown,Maharashtra,Potato
F1019,Ravi,Haryana,Potato
F5399,Sunil,Punjab,Rice
F8648,Sunil,Haryana,Potato
F4998,Rajesh,Haryana,Potato
F4411,Amit,Haryana,Soybean
F1569,Unknown,Maharashtra,Soybean
F8566,Ravi,Maharashtra,Maize
F1263,Unknown,Punjab,Wheat
F7331,Rajesh,Haryana,Potato
F7163,Ravix,Unknown,Maize
F2595,Unknown,UP,Potato
F7803,Sunil,Punjab,Potato
F3455,Unknown,Haryana,Potato
F5561,Amit,Karnataka,Maize
F8916,Sunil,Unknown,Wheat
F8318,Unknown,UP,Potato
F6387,Rajesh,Maharashtra,Maize
F5984,Unknown,Unknown,Potato
F3469,Manoj,Maharashtra,Rice
F7182,Sunil,Karnataka,Rice
F6219,Sunil,Karnataka,Soybeanx
F8162,Rajesh,Punjab,Potato
F6172,Rajesh,Punjab,Potato
F1352,Amitx,Unknownx,Rice
F5084,Amit,Maharashtra,Potato
F2463,Rajesh,Karnataka,Soybean
F5562,Unknown,Karnataka,Potato
F3139,Manoj,Karnatakax,Maize
F4357,Manoj,UP,Potato
F9642,Sunil,Karnataka,Rice
F4361,Manoj,UP,Rice
F2727,Unknown,Maharashtra,Wheat
F6110,Ravix,Punjab,Potato
F2287,Manoj,Unknown,Soybean
F5285,Ravi,Punjab,Soybean
F8658,Unknown,Unknown,Maize
F9870x,Sunil,Unknown,Soybean
F2629,Sunil,Haryana,Maize
F8413,Manoj,Unknown,Maize
F5439,Ravi,Punjab,Maize
F1427,Ravi,Maharashtra,Soybean
F3700,Manoj,Haryana,Maize
F5116,Sunil,Maharashtra,Soybean
F5404,Rajesh,Maharashtra,Potato
F3835,Unknown,Unknown,Potato
F6946,Unknown,Karnataka,Maize
F9619,Unknown,Haryana,Soybean
F8718,Manoj,Haryana,Soybean
F9220,Sunil,Punjab,Potato
F3144,Ravi,Maharashtra,Wheat
F3335,Ravi,Punjab,Wheat
F3847,Unknown,UP,Rice
F9090,Amit,UP,Maize
F2504,Unknown,Punjab,Wheat
F8116,Amit,Maharashtra,Maize
F2792,Rajesh,Punjab,Maize
F2849,Manoj,UP,Potato
F8759,Amit,UP,Maize
F5568,Sunil,Karnataka,Maize
F3015,Sunilx,Punjab,Rice
F9898,Ravi,Maharashtra,Wheat
F6549,Ravi,Karnataka,Potato
F2747,Unknown,Maharashtra,Rice
F6315,Manoj,Unknown,Soybean
F2526,Ravi,Unknown,Potato
F1529,Rajesh,UP,Soybean
F9176,Unknown,UP,Soybean
F1626,Sunil,Unknown,Potato
F3708,Manoj,Haryana,Maize
F7568,Sunil,Maharashtra,Wheat
F3009,Unknown,Maharashtra,Potato
F9049,Ravi,UP,Wheat
F7940,Ravix,Unknown,Soybean
F8514,Rajeshx,Maharashtra,Rice
F8388,Manoj,UP,Maize
F6613,Rajesh,UP,Rice
F6062,Ravi,Maharashtra,Wheat
F3058,Unknown,Haryana,Wheat
F8729,Sunil,UP,Rice
F8970,Manoj,Haryana,Maize
F9307,Amit,Karnataka,Wheat
F7405,Sunil,Unknown,Rice
F4769,Manoj,Karnataka,Rice
F2608,Sunil,UP,Soybean
F6344,Unknown,Punjab,Wheat
F1823,Unknown,Maharashtra,Maize
F7658,Manojx,Unknown,Rice
F6311,Manoj,Maharashtra,Potatox
F2679,Rajesh,Karnataka,Soybeanx
F6722,Sunil,Haryana,Rice
F9387,Amit,Maharashtra,Wheat
F6146,Ravi,Karnataka,Rice
F5224,Sunil,Karnataka,Ricex
F9845,Ravi,Haryana,Rice
F3617,Sunil,UP,Soybeanx
F5251,Unknown,UP,Potato
F5973,Manoj,Punjab,Soybean
F4149,Ravi,Haryana,Soybean
F1668,Rajesh,UP,Potato
F2615,Amitx,Unknown,Maize
F6909,Ravi,Karnataka,Wheat
F1026,Manoj,UP,Wheat
F1510,Ravi,UP,Rice
F3764,Amit,Punjab,Rice
F7690,Rajesh,Punjabx,Potato
F5831x,Unknown,Maharashtra,Wheat
F1395,Unknown,Unknown,Rice
F8787,Unknown,Punjab,Maize
F5285,Rajesh,Maharashtra,Potato
F9905,Rajesh,Punjab,Maize
F6339,Rajesh,Maharashtra,Wheat
F9476,Ravi,Punjab,Maize
F3192,Sunil,Haryana,Soybean
F8084,Ravi,Karnataka,Maize
F2406,Unknown,Punjab,Potato
F3200,Unknownx,Unknown,Rice
F5136,Rajeshx,Haryana,Soybean
F9557,Ravi,Karnataka,Rice
F7327,Rajesh,Maharashtra,Maize
F9359,Unknown,Unknown,Wheat
F7063,Ravi,Maharashtra,Wheat
F6825,Unknown,Haryana,Rice
F8000,Unknown,UP,Maize
F6916,Manoj,Haryana,Wheat
F1733,Manoj,Maharashtra,Soybean
F5165,Amit,Maharashtra,Maize
F8855,Amit,Haryana,Soybean
F5492,Unknown,Karnataka,Rice
F7789,Ravi,UP,Rice
F9366,Amitx,Haryana,Rice
F4745,Manoj,Punjab,Soybean
F8545,Manoj,UP,Wheat
F9480,Rajesh,Haryanax,Wheat
F2541,Amit,Maharashtra,Maize
F2402,Unknown,Unknown,Soybean
F1232,Unknown,Punjab,Rice
F6720,Rajesh,UP,Maize
F5955,Manoj,Punjab,Wheatx
F2557,Manojx,Karnataka,Soybean
F8763,Sunil,Unknown,Rice
F7307,Ravi,Punjab,Potato
F7848,Sunil,Punjab,Wheat
F4765,Ravi,Punjab,Potatox
F4859,Rajesh,Maharashtra,Soybean
F7566,Amit,Karnataka,Rice
F6988,Rajesh,Karnataka,Maize
F2593,Amit,UP,Wheat
F1888,Manoj,UP,Potato
F9899,Manoj,Karnataka,Soybean
F6292,Ravi,Karnataka,Wheat
F4361,Ravi,Haryana,Soybean
F3539,Unknown,UP,Maize
F6181,Amit,Punjab,Wheat
F6348,Amit,Unknown,Rice
F1463,Sunil,UP,Rice
F6119,Amit,Punjab,Rice
F8408,Amit,UP,Rice
F5959,Ravi,Maharashtra,Soybean
F8035,Rajesh,Haryana,Rice
F1834,Sunil,Haryana,Soybean
F4147,Ravi,Maharashtra,Soybean
F9017,Rajesh,Punjab,Wheat
F8143,Rajesh,Haryana,Potato
F3104,Rajesh,Punjab,Potato
F4088,Ravi,Maharashtra,Wheat
F9568,Rajeshx,UP,Rice
F1707,Manoj,Punjab,Potato
F6698,Amit,Karnataka,Soybean
F4559,Ravix,Unknown,Maize
F2006,Amit,Maharashtra,Wheat
F3797,Manoj,Unknown,Maize
F2591,Sunil,Punjab,Rice
F5160,Sunil,Haryana,Ricex
F5557,Rajesh,UP,Wheat
F5738,Manoj,Punjab,Rice
F8831,Ravi,Maharashtra,Soybean
F5254,Unknownx,Maharashtra,Maize
F2817,Rajesh,Maharashtra,Soybean
F8895,Sunil,Karnataka,Maize
F3386,Amit,UP,Soybean
F4154,Amit,Karnataka,Soybean
F1684,Unknown,UP,Maize
F3701,Ravi,Haryana,Wheat
F7220,Unknown,Haryana,Potato
F5995,Rajesh,UP,Soybean
F3560,Rajesh,Haryana,Potato
F4340,Manoj,Maharashtra,Soybean
F9437,Ravi,Punjab,Rice
F6077,Unknown,Maharashtra,Rice
F1943,Unknown,Punjab,Wheat
F2415,Manoj,Unknown,Soybean
F9796,Manoj,Punjab,Maize
F7350,Unknown,Karnataka,Wheat
F1057,Sunil,Unknown,Rice
F7187x,Rajesh,Haryana,Soybean
F5123,Amit,Punjab,Maize
F5819,Ravi,Unknown,Wheat
F2379,Amit,Maharashtra,Soybean
F8888,Unknown,Karnataka,Rice
F3698,Ravi,UP,Maize
F8393,Manoj,Haryana,Maize
F4075,Amit,UP,Wheat
F2377,Rajesh,Maharashtra,Soybean
F2242,Rajesh,Unknown,Rice
F4945,Unknown,Punjab,Soybean
F9862,Unknown,Haryana,Ricex
F6210,Ravi,Maharashtra,Potato
F7889,Unknown,UP,Soybean
F4496,Unknown,Maharashtra,Soybean
F5257,Sunilx,Punjab,Wheat
F5588,Rajeshx,Maharashtra,Rice
F7902,Ravi,Unknown,Maize
F8207,Sunil,Unknown,Potato
F3246,Unknown,Punjab,Rice
F6232,Rajeshx,Maharashtra,Rice
F6462,Manoj,Haryana,Rice
F8440,Rajesh,Unknown,Rice
F1963,Sunil,Haryana,Soybean
F8496,Rajesh,Maharashtra,Potatox
F7192,Manoj,Karnataka,Maize
F1021,Sunil,Maharashtra,Maize
F8063,Sunil,Maharashtra,Rice
F6034,Unknown,Karnataka,Wheat
F7776,Manoj,Unknown,Wheat
F3456,Rajesh,Maharashtra,Maize
F5808x,Amit,Haryana,Potato
F5502,Unknown,Haryana,Rice
F1549,Manoj,Karnataka,Soybean
F9233,Manoj,UP,Rice
F3343,Amit,Haryana,Wheat
F3069,Manoj,UP,Rice
F5978,Unknown,UP,Wheat
F9189,Ravi,Maharashtra,Potato
F7864,Unknown,Punjab,Soybean
F2857,Rajesh,Punjab,Soybean
F5398,Unknown,Punjab,Wheat
F7979,Manoj,Unknown,Soybean
F5229,Rajesh,Haryana,Soybean
F4358,Amit,Maharashtra,Potato
F7485,Rajesh,Karnataka,Wheat
F9038,Ravi,Unknown,Maize
F8233,Amit,Unknown,Soybean
F6466,Rajesh,Unknown,Rice
F9462,Rajesh,UP,Soybean
F4605,Manoj,Unknown,Potato
F3539,Rajesh,Haryana,Maize
F5831,Manoj,Haryana,Ricex
F8477,Ravi,UP,Rice
F8857,Rajesh,Karnataka,Potato
F5531,Amit,Maharashtra,Rice
F3358,Sunil,Punjab,Soybean
F3048,Manoj,Punjab,Rice
F1036,Rajesh,Haryana,Potato
F9302,Rajesh,Haryanax,Wheat
F1984,Amit,Unknown,Maize
F2393,Unknown,Haryana,Wheat
F6524,Rajesh,Unknown,Ricex
F3828,Amit,Punjab,Potato
F8201,Manoj,Unknown,Rice
F9046,Sunil,Haryana,Rice
F3783,Unknown,Unknown,Rice
F5824x,Amit,Punjab,Rice
F6393,Rajesh,Punjab,Wheat
F5484,Rajesh,Karnataka,Soybean
F5037,Rajesh,Karnataka,Maize
F8368,Amit,UP,Potato
F8952x,Sunil,Karnataka,Wheat
F2477,Ravi,UP,Wheat
F6672x,Manoj,UP,Rice
F8019,Rajesh,UP,Maize
F8670,Sunil,Maharashtra,Maize
F6743,Rajesh,UP,Potato
F2091,Ravi,Punjab,Rice
F2025,Amit,Karnataka,Maize
F8396,Rajesh,Karnataka,Rice
F1186,Sunil,Haryana,Soybean
F3362,Manoj,Maharashtra,Rice
F9773,Unknown,UP,Rice
F9646,Ravi,Punjab,Soybean
F7493,Unknown,Unknown,Potato
F1767,Ravi,Haryana,Potatox
F5746,Sunilx,Unknown,Potato
F8838,Manoj,UP,Potato
F8687,Unknown,Unknown,Soybean
F7469,Sunil,UP,Rice
F9540,Amit,Punjab,Soybean
F4713,Sunil,Karnataka,Potato
F5034x,Rajesh,Karnataka,Soybean
F2884,Sunil,Haryana,Soybean
F3116,Manoj,Maharashtra,Maize
F4556,Ravi,Karnataka,Rice
F3864,Ravi,Maharashtra,Potato
F2137,Rajesh,UP,Wheat
F6709,Sunil,Unknown,Soybean
F7987,Amit,UP,Rice
F6467,Sunil,Unknown,Maize
F1604,Amit,Karnataka,Maize
F8356,Sunil,Punjab,Soybeanx
F8036,Manoj,Punjab,Soybean
F1170,Sunil,Haryana,Soybean
F9136,Ravi,UP,Soybean
F8123,Manoj,Unknown,Soybean
F4929,Unknown,Haryana,Rice
F6717,Manoj,Punjab,Maize
F6438,Ravi,Unknown,Maize
F8755,Sunil,Karnataka,Wheat
F8085,Rajesh,Maharashtra,Soybean
F7225,Ravi,Karnataka,Rice
F6302,Manoj,Unknown,Soybean
F9644,Sunil,UP,Maize
F6217x,Ravi,Unknown,Maize
F3075,Sunil,Karnataka,Wheat
F3076x,Manoj,Karnataka,Rice
F7031,Ravi,Maharashtra,Wheat
F1281,Manoj,Maharashtra,Maize
F7330,Rajesh,UP,Potato
F5937,Sunil,Karnataka,Rice
F2049,Rajesh,Punjab,Soybean
F9936,Sunil,Haryana,Potato
F9792x,Unknown,Haryana,Soybean
F6789,Rajesh,Haryana,Rice
F8308,Manoj,Haryana,Potato
F1639,Rajesh,Haryanax,Potato
F7497,Sunil,Haryana,Potatox
F1715,Unknownx,Karnataka,Potato
F5300,Amit,Punjab,Wheatx
F9744,Unknownx,Karnataka,Soybean
F4394,Unknown,Punjab,Maize
F3359,Amit,UP,Potato
F1307,Manojx,Punjab,Rice
F7418,Sunil,Karnataka,Wheat
F8234,Rajesh,Karnataka,Soybean
F1427,Manoj,Unknown,Rice
F4564,Manoj,Haryana,Soybean
F1376,Sunil,Maharashtrax,Soybean
F3276,Sunil,Karnataka,Soybean
F3476,Unknown,Maharashtra,Soybean
F3179,Amit,Haryana,Soybean
F5243,Manoj,UP,Potato
F1642,Ravi,Unknown,Potato
F3842,Sunil,Maharashtra,Wheat
F7295,Ravi,Haryana,Maize
F2201,Sunil,Maharashtra,Potato
F9261,Sunil,Haryana,Potato
F6595,Ravi,Punjab,Soybean
F4304,Rajesh,Unknown,Maize
F9743,Sunil,Unknown,Ricex
F2031,Sunil,Karnataka,Wheat
F6492,Amit,Haryana,Potato
F2239,Rajesh,Karnataka,Soybean
F7965,Amit,Maharashtra,Rice
F1930,Unknown,Haryana,Rice
F8274,Rajesh,UP,Maize
F4835,Ravi,Karnataka,Maize
F6822,Amit,UP,Potato
F4341,Ravi,Haryana,Ricex
F8957,Manoj,Karnataka,Potato
F5927,Unknown,UP,Wheat
F2002,Ravi,Punjab,Wheat
F6005,Manoj,Unknown,Potato
F7293,Ravi,Unknown,Wheat
F6505,Amit,Punjab,Wheat
F5592,Rajesh,Maharashtrax,Soybean
F6250,Rajesh,Maharashtra,Potato
F6442,Ravi,Maharashtra,Maize
F2893,Amit,Unknown,Wheat
F4182,Amit,Punjab,Maize
F3760,Unknown,Unknown,Ricex
F2383,Unknown,Karnataka,Wheat
F1507,Manoj,Unknown,Potato
F5904,Unknown,UP,Soybean
F8098,Ravi,UP,Maize
F8347,Amit,Punjab,Potato
F6654,Rajesh,Karnataka,Wheat
F2251,Ravi,Unknown,Maize
F8926,Rajesh,Haryana,Maize
F6348,Ravi,Karnataka,Wheat
F2498x,Sunil,Punjab,Maize
F9539,Manoj,Punjab,Maize
F9601,Ravi,Maharashtra,Rice
F8413,Manoj,Haryana,Rice
F3333,Unknown,Unknown,Soybean
F2381,Sunil,Maharashtra,Potato
F7468,Amit,Punjab,Soybean
F7953,Unknown,UP,Potato
F7576,Manoj,Karnataka,Wheat
F4631,Rajesh,Maharashtra,Potato
F9324,Ravi,Punjab,Maize
F6172,Ravi,Punjab,Wheat
F3047,Amit,Punjab,Wheat
F3670,Sunil,UP,Wheat
F9886,Amit,Karnatakax,Wheat
F4225,Unknown,UP,Wheat
F9443,Rajesh,Unknown,Potato
F9573,Unknown,Maharashtra,Rice
F4962,Amit,Karnataka,Potato
F8595,Sunil,Karnataka,Soybean
F7383,Amit,Punjab,Potato
F3100,Ravix,Punjab,Soybean
F8495,Ravi,Punjab,Soybean
F3546,Amit,Punjab,Soybean
F4615,Rajesh,Haryana,Rice
F6061,Ravi,Haryana,Rice
F4934,Ravi,Unknown,Wheat
F7798,Sunil,Unknown,Maize
F4281,Amit,UPx,Soybean
F6714,Ravi,Punjab,Soybean
F3624,Rajesh,Karnataka,Wheat
F8995,Unknown,Punjabx,Soybean
F1742,Ravi,Punjab,Wheat
F4593,Ravi,Punjab,Wheat
F2111,Rajesh,Karnatakax,Ricex
F2623,Amit,Haryana,Soybean
F8061,Unknown,Karnataka,Soybean
F8616,Rajesh,UP,Maize
F1430,Amitx,UP,Wheat
F2824,Manoj,Haryana,Maize
F9070,Manoj,UP,Potato
F3182,Unknown,Karnataka,Rice
F8058,Unknown,UP,Maize
F6251,Unknown,Haryana,Rice
F2957,Rajesh,Karnataka,Wheat
F5513,Ravi,Maharashtra,Rice
F9075,Sunil,Maharashtra,Wheat
F4082,Sunil,Maharashtra,Maize
F4008,Amit,UP,Maizex
F9049,Amit,Karnataka,Wheat
F6741,Sunil,Maharashtra,Soybeanx
F4811,Amit,Unknown,Wheat
F8827,Unknown,Unknown,Rice
F4434,Sunil,UP,Rice
F5064,Amit,Unknown,Soybean
F5867,Rajesh,Haryana,Maize
F8320,Ravi,Unknown,Soybean
F3462,Ravi,Haryana,Potato
F3612,Amitx,Haryana,Potato
F3324,Ravi,UP,Rice
F3218,Unknown,Unknownx,Soybean
F5504,Manoj,UP,Rice
F8866,Sunil,Haryana,Soybean
F4716,Unknown,Maharashtra,Maize
F5960x,Rajeshx,Haryana,Rice
F9628,Manojx,Unknown,Potato
F8574,Rajesh,Punjab,Wheat
F1566,Sunil,Haryana,Wheat
F2527,Unknown,Unknown,Rice
F8216,Rajesh,Maharashtra,Wheat
F4972,Amitx,UP,Soybean
F5284,Manojx,Maharashtra,Soybean
F5241,Amit,Unknown,Wheat
F7304,Unknown,Haryana,Wheat
F3142,Rajesh,Karnataka,Rice
F4021,Amit,Haryana,Soybean
F2480,Amit,Haryana,Wheat
F8895,Sunil,Unknownx,Wheat
F1167,Unknown,UPx,Maizex
F7376,Unknown,UP,Wheat
F2633,Unknown,Haryana,Maize
F5873,Manoj,Unknown,Soybean
F6134,Manoj,Punjab,Maize
F6533,Unknown,Karnataka,Rice
F7360,Unknown,Karnataka,Wheatx
F5141,Manoj,Karnataka,Wheat
F3114,Sunilx,Karnataka,Soybean
F1477,Ravi,Maharashtra,Rice
F9333,Ravi,Unknown,Rice
F3750,Unknown,Unknown,Potato
F2584,Amit,UP,Rice
F9055,Sunil,Haryana,Wheat
F8199,Unknown,Haryana,Potato
F8019,Unknown,Punjab,Maize
F5391,Sunil,Maharashtra,Wheat
F2719,Rajesh,Punjab,Rice
F3831,Manoj,Haryana,Soybean
F5298,Manoj,UP,Rice
F9566,Unknownx,Haryana,Wheat
F4400,Manoj,Unknown,Potato
F5027,Ravi,Karnataka,Potato
F3699,Ravi,Karnataka,Soybean
F4851,Sunil,Haryana,Potato
F2407,Manoj,Maharashtra,Soybean
F4313,Ravi,Unknown,Wheat
F3024,Ravi,Haryanax,Wheat
F6619,Amit,Karnataka,Potato
F1196x,Rajesh,Punjab,Soybean
F2721,Unknown,Unknown,Soybean
F1898,Sunil,UP,Maize
F6598,Sunil,UP,Soybean
F7592,Amit,Karnataka,Soybean
F7480,Amit,Punjab,Maize
F6601,Rajesh,Punjab,Potato
F5770x,Unknown,Karnataka,Soybean
F4000,Rajesh,Haryana,Rice
F1938,Sunil,Haryana,Potato
F6879,Unknown,Haryana,Soybean
F9109,Sunil,Maharashtra,Rice
F4360,Sunil,Punjab,Maize
F4217,Sunil,Punjab,Maize
F2707,Ravi,Unknown,Maize
F6515x,Unknown,Maharashtra,Soybean
F4167,Ravi,Karnataka,Potato
F7316,Sunil,Unknown,Soybean
F1256,Manoj,Haryana,Potato
F3014,Rajeshx,Haryana,Potato
F3100,Unknown,Karnataka,Potato
F9465,Rajesh,UP,Potato
F8576,Manoj,Karnataka,Potato
F2637,Manoj,Punjab,Soybean
F9421,Unknown,Karnataka,Soybean
F8350,Sunil,Karnataka,Potato
F4600,Ravi,Unknown,Maize
F9587,Rajesh,Unknown,Wheat
F8568,Sunil,Unknown,Rice
F1386,Ravi,Unknown,Wheat
F5060x,Sunil,Unknown,Rice
F8412,Manoj,Unknown,Potato
F6249,Ravi,Punjab,Rice
F7820,Manoj,Unknown,Maize
F3079,Unknown,Unknown,Maize
F5281,Manoj,Haryana,Rice
F4980,Sunil,Haryana,Wheat
F8110,Amitx,Haryana,Soybeanx
F4076,Sunil,Maharashtra,Soybean
F7636,Sunil,Haryana,Rice
F7209,Ravi,Haryana,Maize
F5842,Rajesh,Punjab,Rice
F4498,Sunil,Maharashtra,Maize
F2684,Ravi,Haryana,Potato
F6451,Ravi,Unknownx,Maize
F7671x,Ravi,Unknown,Rice
F8841,Unknown,Maharashtra,Rice
F5161,Rajesh,Maharashtra,Maize
F5140,Manoj,UP,Wheat
F9741,Rajesh,Maharashtra,Wheat
F5074,Manoj,Punjab,Potato
F3757,Ravi,UP,Soybean
F9006,Amit,Haryana,Soybean
F4044,Ravi,Haryana,Maize
F6701,Unknown,Punjab,Potato
F1222,Unknown,Punjab,Rice
F7447,Manoj,UP,Wheatx
F7041,Sunil,Haryana,Wheat
F5051,Manoj,Punjab,Rice
F3706,Sunil,Karnataka,Potato
F1166,Manoj,Haryanax,Wheat
F4040,Rajesh,Karnataka,Wheat
F4859x,Unknown,Karnataka,Maize
F5949,Unknown,Karnataka,Wheatx
F6469,Amit,Punjab,Soybean
F7393,Rajesh,Unknown,Maize
F6758,Sunil,Haryana,Potato
F8668,Unknown,Unknownx,Maize
F4355,Ravi,Maharashtra,Maizex
F2032,Amit,UP,Wheatx
F5348,Ravi,Haryana,Potato
F4127x,Manoj,UP,Potato
F3753,Unknown,Maharashtra,Wheat
F7726,Sunil,UP,Wheat
F7137,Sunil,Haryana,Rice
F2559,Rajesh,Unknown,Maize
F3192,Amit,Maharashtra,Soybean
F2784,Rajesh,UP,Wheat
F7834,Manoj,Karnataka,Soybean
F3395,Ravix,Haryana,Maize
F1560,Rajesh,Haryana,Soybean
F8522,Unknown,Maharashtra,Wheat
F7970x,Manoj,Punjab,Soybean
F9679,Sunil,Karnataka,Maize
F7699,Rajesh,Maharashtra,Maize
